G102,FOOD_HALAL_Q,Ist das Essen Halal?,هدا أكل حلال,هل هذا الطعام حلال؟,,hal hadha 't-ta'am halal / Had Akel Halal,,Is this food Halal?,Cette nourriture est-elle Halal?,Je hrana Halal?,Is het eten halal?,እዚ መግቢ ሓላል ድዩ፧,EZi megbi halal diu?,,,,,کیا یہ کھانا حلال ہے؟,kya yeh khana halal hai?,খাবারটা কি হালাল,khabarta ki halal ,این غذا حلاله؟,in ghazaa halaaleh?,این غذا حلال است؟,in ghazaa halaal ast?,ډوډۍ حلال دی؟ ,dodey halal dai,A është ushqimi hallall?,Je li ova hrana halal (dozvoljena)?,Czy jest jedzenie Halal?,Дали оваа храна е халал? (Dali ovaa hrana e halal?),,Эта еда Халяльная?,,"S: Je toto jedlo halal?
C: Je toto jídlo halal?",,ئایا ئه‌م خواردنه‌ حه‌ڵاله‌؟,tazi hrana halal li e? /тази храна халал ли е?,Ev xwarin helal e gelo?,"S: Är maten Halal?
N: Er maten Halal?
D: Er maden Halal?",,,Onko tämä halal-ruokaa?,Er maturinn halal?,Questo cibo è Halal?,Helal mı?,¿La comida es Halal?,Ez az étel 'halal'?,Essa comida é Halal?,íne to fagitó Halal?,Είναι το φαγητό Χαλάλ;,Mâncarea este halal?,,as jashe halal e ?,Ar šis maistas Halal?,Halal ba ang pagkain?,,,
G102,ALLERGY_AGAINST_X,Ich bin allergisch gegen…,عندی حساسیە ضد...,انا عندی حساسیە ضد...,,Ana 'endi hasasiyah did....,,I am allergic to….,Je suis allergique à...,Alergičen sem na....,Ik ben allergisch voor ...,__ነድሪ (ኣለርጂ) ይገብረለይ አዩ,__nedri (alergy) yigebreley eyu,,,,,مجھے ۔۔۔ سے الرجی ہے۔,Mujhey .... se allergy hai.,আমার ... তে এলার্জি আছে ,amar ... te allergy achhe ,به...آلرژی دارم,beh.. allergy daram,به...آلرژی دارم,Ba ____ allerji daaram.,زه حساسیت لرم له...      ,za hassasiyat laram la...,Kam alergji ndaj…,Imam alergiju na....,Mam alergię na...,Алергичен сум на (Alergichen sum na (m)) / Алергична сум на (Alergichna sum na (f)),,У меня аллергия на...,,"S: Mám alergiu na...
C: Mám alergii na... / 
Jsem alergický na...",,من حه ساسیه م هه یه به ......,imam alergiya kam... / имам алергия към...,Alerjîya min ji bo...heye.,"S: Jag är allergisk mot…
N: Jeg er allergisk mot..
D: Jeg er allergisk over for..",,,Olen allerginen...,,Sono allergico a…,..... alerjim var,Soy alérgico/ alérgica a...,Allergiás vagyok,Sou alérgico/a a...,Ého alergía sto...,Έχω αλλεργία στο..,Sunt alergic/alergică la...,,,Aš alergiškas...,May allergy ako sa ...,,,
G104,PORK_MEAT,(das) Schweinefleisch,لحم خنزير ,لحم خنزير,,lahem khanzir,,pork,porc,svinjina,(het) varkensvlees,ስጋ ሓሰማ,Siga Hasema,,,doofaar,,سور کا گوشت,Suwar ka gosht,শূকরের মাংস,shukorer mangso, گوشت خوک,Gooshte khook, گوشت خوک,Goshte khok,,,derr,svinjetina,wieprzowina,свинско (svinsko),,свинина,,"S: bravčové
C: vepřové",,,svinsko meso / свинско месо,goştê beraz,S: Griskött N: Grisekjøtt D: Grisekød,,,sianliha,,Carne di maiale,domuz eti,Carne de cerdo,sertéshús,Carne de porco,hirinò,χοιρινό,carne de porc,խոզի միս,khozi mis,Kiauliena,karne ng baboy / Baboy,,,
,BEEF_MEAT,(das) Rindfleisch,لحم بقر,لحم بقر,,laham bqr,,beef,boeuf,govedina,(het) rundvlees,ስጋ ከብቲ,Siga Kebti,,,hiliblo'aad,,گائےکاگوشت,Gaey ka gosht,গরুর মাংস,gorur mangsho, گوشت گاو,Gooshte Gaav, گوشت گاو,Goshte gaaw,,,mish lope / biftek,govedina,wołowina,говедско (govedsko),,говядина,,"S: hovädzie
C: hovězí",,,teleshko meso / телешко месо,goşte ga,S: Nötkött D:Oksekød    N: Oksekjøtt / Storfekjøtt,,,naudanliha,,Carne di manzo,sığır eti/dana,Carne de res / carne de vaca,marhahús,Carne bovina / de vaca,mosharìsio,μοσχαρίσιο,carne de vită,տավարի միս,tavari mis,Jautiena,karne ng baka / Baka,,,
G105,POULTRY_MEAT,(das) Geflügel,طيور,طيور,,Dawajen,,poultry,volaille,perutnina,gevogelte,ደርሆ,Derho,,,,,مرغی,Murghi,পাখি,pakhi,گوشت پرنده ,gooshte parandeh,گوشت پرنده ,Goshte parendah,,,mish shpendi,perad,drób,пилешко (pileshko),,птица,,"S: hydina
C: drůbež",,,pileshko meso / пилешко месо,heywanên biper,S: Fågel D+N: Fugl ,,,siipikarja,,Pollame,kanatlı hayvan,Aves,baromfihús,Aves,pulerika,πουλερικά,carne de pui,ընտանի թռչուն,yntani t’rrch’un,Paukštiena,,,,
,CHICKEN_MEAT,(das) Huhn,دجاج ,دجاج,,dajaaj,,chicken,poulet,piščanec,kip,ደርሆ,Derho,,,digaagad,,مرغی,Murghi,মুরগি,murgi, مرغ,morgh,مرغ,Morgh,,,pulë,piletina,kurczak,пилешко (pileshko),,курица,,C: kuře,,,kokoshka / кокошка,mirîşk,S: kyckling D: Kylling,,,kana,,Pollo,tavuk,Pollo,csirkehús,frango,kotòpulo,κοτόπουλο,pui,ճուտիկ,chutik,Vištiena,Manok,,,
G106,NO_EAT_PORK,Ich esse kein Schweinefleisch,ما  بلكل لحم الخنزير ,أنا لا آكل لحم الخنزير,,la akol lahem alkhanzir,,I do not eat pork,Je ne mange pas de porc,Ne jem svinjine,Ik eet geen varkensvlees,ስጋ ሓስማ ኣይበልዕን አየ ,Siga Hasema aybelien eye,,,,,میں سور کا گوشت نہیں کھاتا,Mein suwar ka gosht nahi khaata ,আমি শুকরের মাংস খাইনা ,ami shukorer mangsho khaina ,من گوشت خوک نمیخورم,Man gooshte khook nemikhoram,من گوشت خوک نمیخورم,Ma goshte khok namekhoram.,,,Unë nuk ha mish derri,Ne jedem svinjetinu. ,Nie jem wieprzowiny.,Не јадам свинско (Ne jadam svinsko),,я не ем свинину,,"S: Nejem bravčové.
C: Nejím vepřové.",,,Az ne yam svinsko / Аз не ям свинксо,Ez goştê beraz naxwim,S: Jag äter inte griskött N: Jeg spiser ikke grisekjøtt D: Jeg spiser ikke svinekød,,,En syö sianlihaa.,,Non mangio carne di maiale,Domuz eti yemem.,No como carne de cerdo,Nem eszem sertéshúst.,Eu não como carne de porco.,Den tróo hirinó,Δεν τρώω χοιρινό,Nu mănânc porc,,,Aš nevalgau kiaulienos,Hindi ako kumakain ng baboy,,,
G107,SELF_VEGETARIAN,Ich bin Vegetarier. Ich esse kein Fleisch und keinen Fisch.,انا نباتي. ما باكل لحمة ولا سمك,انا نباتي لا اكل لحمة ولا سمك,,ana nabáti,,"I am a vegetarian.
I don’t eat meat and fish.",je suis végétarien(ne). Je ne mange pas de viande ni de poisson.,Sem vegetarijanec (m) Sem vegetarijanka (f),Ik ben vegetariër. Ik eet geen vlees en vis.,ኣትክልቲ ጥራሕዝምገብ አየ። ......,Atklti Trahzmgeb eye. .....,,,,,میں صرف سبزی کھاتا ہوں. مجھے گوشت یا مچھلی نہیں چاہیے,Mein sirf sabzi khata hoon. mujhay gosht aur machli nahin chahiye,আমি ভেজিট্যারিয়ান / আমি কোনো মাছ-মাংস খাইনা ,ami kono machh-mangsho khai na, گوشت و ماهی نمیخورم,"giah khaaram, goosht va mahi nemikhoram", گوشت و ماهی نمیخورم,Gosht wa maahi namekhoram.,زه غوښه نخورم   ,za ghwakha nakhoram,Jam vegjetarian(e),"Ja sam vegetarijanac (m) / vegetarijanka (f). Ne jedem meso ni ribu.

",Jestem wegetarianinem. Nie jem mięsa i ryb,Вегетаријанец (m)/вегетаријанта (f)) сум. Не јадам месо и риба. (Vegetarijanec (m)/(vegetarijanka (f) sum. Ne jadam meso i riba),,Я вегетарианец / вегетарианка,,"S: Som vegetarián. Nejem mäso a ryby. 
C: Jsem vegetarián. Nejím maso a ryby.",,من سه وزه خؤرم گؤشت و ماسى ناخؤم,Vegerayanets / vegerayanka sum. Ne yam meso i riba. // Вегетарианец / вегетарианка съм. Не ям месо и риба.,Ez vejeteryaneke me,"S: Jag är vegetarian N: Jeg er vegetarianer
D: Jeg er vegetar",,,Olen kasvissyöjä.,,Sono vegetariano / vegetariana. Non mangio carne e pesce.,vejeteryanım,Soy vegetariano / Soy vegetariana,Vegetáriánus vagyok. Nem eszem húst és halat.,Sou vegetariano/a,íme hortofágos. Den tróo kréas ke psári.,Είμαι χορτοφάγος. Δεν τρώω κρέας και ψάρι.,"Sunt vegetarian/vegetariană. Nu mănânc nici carne, nici peşte",,,Aš vegetaras. Aš nevalgau mėsos ir žuvies.,Gulay lang kinakain ko,,,
G108,SELF_VEGAN,Ich bin Veganer / Ich bin Veganerin,انا فيغان ,انا خـُضري,,Ana fighan,,I am a vegan,Je suis végétalien(ne),Sem vegan / Sem veganka,Ik ben veganist.,ናይ ስዕረት ኣይበልዕን እየ።,Nay se´eret aybele´en.,,,,,میں صرف سبزی اور پھل کھاتا ہوں,Mein sirf sabzi aur phal khaata hoon.,আমি ভেগান ,ami vegan,"ویگن هستم، هیچ محصولاتی از حیوانات نمیخورم 

",vegan hastam,"ویگن هستم، هیچ محصولاتی از حیوانات نمیخورم 
",Weegan astam. Hich masulyati az haywaanaat namekhoram.,زه غوښه او لبنیات نخورم    ,za ghwakha aw labaniyaat nakhoram,Jam vegan(e),Ja sam vegan (m) / veganka (f).,Jestem weganinem,Веган (m)/веганка (f)) сум. (Vegan (m)/veganka (f) sum),,Я веганец / веганка,,"S: Som vegán
C: Jsem vegan",,من سه وزه خؤرم,Veganets / veganka sum // веганец / веганка съм,Ez vejeteryan e,"S: Jag är vegan N: Jeg er veganer
D: Jeg er veganer",,,Olen vegaani.,,Sono vegano / vegana,veganım,Soy vegano / Soy vegana,Vegán vagyok,Sou vegano/a,íme vígan,Eίμαι βίγκαν,Sunt vegan/vegană,,,Aš veganas,,,,
,EGGS,(die) Eier [pl],البيض,بيض,, al bayid,,eggs [pl],œufs,jajca,(de) eieren, እንቋቝሖ,in-quakho /  Enquocho,,,,,انڈے,Andey,ডিম,dim,"تخم مرغ 

",tokhme morgh,"تخم مرغ 
",Tokhome morgh,,,vezë,jaja,jaja,јајца (jajca),,яйца,,"S: vajce
C: vejce",,,Yaitsa / яйца,hêk,S: Ägg N: Egg D: Æg,,,kananmunat  [pl],,Uova,yumurta,Huevos,Tojás,Ovos,avgà,αυγά ,ouă,ձու,dzu,Kiaušiniai [pl],itlog,,,
G109,FISH,(der) Fisch,السمك ,سمك,,- Samak,,fish,poisson,ribe,(de) vis,ዓሳ,assa,,,kaluun,,مچھلی,Machli,মাছ,machh, ماهی,maahi,ماهی,Maahi,,,peshk,riba,ryba,риба (riba),,рыба,,"S: ryba
C: ryba",,,Riba / риба,masî,S: Fisk N: Fisk D: Fisk,,,kala,,Pesce,balık,Pescado,Hal,Peixe,psàri,ψάρι ,pește,ձկան,dzkan,Žuvis,isda,,,
G110,BREAD,(das) Brot, خبز,خبز,,AL khubz /  'aysh,,bread,(du) pain,kruh,(het) brood,ባኒ ፨ ሕምባሻ,bani / himbasha (if homemade),,,kimis / rooti,, روٹی,Roti,রুটি,ruti,نان/نون ,naan/noon,نان خشک,Naane khoshk,وچه ډوډۍ    ,wacha dodey,bukë,kruh / hljeb / hleb,chleb,леб (leb),,хлеб,,S: chlieb C: chleba,, نان,Hlyab / Хляб,nan,S: Bröd N: Brød D: Brød,,,leipä,,Pane,ekmek,Pan,kenyér,Pão,psomì,ψωμί,pâine,հաց,hats’,Duona,tinapay,,,
G111,WATER,(das) Wasser, مي,ماء,,"m'a, miyah   / Mai",,water,(de l') eau,voda,(het) water,ማይ,mai,,,biyo,,پانی,Paani,পানি,pani, آب,aab,آب,aaw,اوبه    ,owbá,Ujë,voda,Woda,Вода (Voda),,Вода,,"S: voda
C: voda",,ئاو,voda / вода,Av,"S: Vatten N: Vann
D: Vand",,,vesi,,Acqua,Su,Agua,Víz,Água,Neró,Νερό,Apă,ջրային,jrayin,Vanduo,Tubig,,,
G112,LEMONADE,(die) Limonade,ليموناضة ,ليموناضة,,limonada,,lemonade,limonade,limonada,(de) limonade,ጽማቝ ለሚን ,Tsimuaq lemin,,,,,"نیبوپانی
 / نیبو کا شربت",Neebu ka sharbat / Neebu pani,লেবুর শরবত,lebur shorbot, لیموناد,limonade, لیموناد,limonade,,,limonatë,limunada,lemoniada,лимонада (limonada),,лимонад,,C: limonáda,,,Limonada / лимонада,lîmonata,S: Läsk N: Brus D: Saftevand/Sodavand,,,limonadi,,Limonata,limonata,"Limonada, Refresco",limonádé,limonada,lemonáda,λεμονάδα,limonadă,,,Limonadas,limonada,,,
G113,MILK,(die) Milch,الحليب,حليب,,Al labn/al halib,,milk,(du) lait,mleko,(de) melk,ጸባ,Tzebah,,,,,دودھ,Doodh,দুধ,dudh, شیر,shir, شیر,shir,شوده   ,showdá,Qumësht,mlijeko / mleko,mleko,Млеко (Mleko),,молоко,,S: mlieko C: mléko,,شير,mliako / мляко,şîr,S: Mjölk N: Melk D: Mælk,,,maito,,latte,süt,Leche,tej,leite,gàla,γάλα,lapte,կաթ,kat’,Pienas,gatas,,,
G114,COFFEE,(der) Kaffee,القهوة,قهوة,,Al qahwa,,coffee,café,kava,(de) koffie,ቡን,bun,,,,,کوفی,Coffee,কফি,Kofi,قهوه ,ghahveh,کوفی / قهوه,Kofi / qahwa,,,kafe,kava / kafa,kawa,Кафе (Kafe),,кофе,,"S, C: káva",,,kafé / кафе,qahwe,S: Kaffe N: Kaffe D: Kaffe,,,kahvi,,caffè,kahve,Café,kávé,café,kafè,καφέ,cafea,սուրճ,surch,Kava,kape,,,
G115,TEA,(der) Tee,الشاي,شاي,,Al shaay,,tea,thé,čaj,(de) thee,ቀጠፍ ፨ ሻሂ,`ket-èf / shahi,,,shaah,,چائے,chai,চা,cha, چایی,chayi,چای,Chai,,,çaj,čaj,herbata,Чај (Chaj),,чай,,"S, C: čaj",,,Chay / чай,çay,S: Te N: Te D: Te,,,tee,,té,çay,Té,tea,chá,tsài,τσάι,ceai,թեյ,t’yey,Arbata,tsaa,,,
G116,BEER,(das) Bier,البيرة,بيرة,,Al-beera,,beer,bière,pivo,(het) bier,ቢራ,bir-ra,,,biir,,بیئر,Beer,বিয়ার ,bier , آب جو,aab jo,بیر,Beer,,,birrë,pivo,piwo,пиво (pivo),,пиво,,S: limonáda C: limonáda,,,bira / бира,bîre,S: Öl N: Øl D: Øl,,,olut,,Birra,bira,Cerveza,Sör,cerveja,mpira,μπύρα,bere,գարեջուր,garejur,Alus,alak/serbesa,,,
,WINE,(der) Wein,النبيذ,نبيذ,,Al-nabeed,,wine,vin,vino,(de) wijn,ነቢት,nebit,,,,,شراب,Sharaab,মদ,mod,شراب ,sharaab,شراب ,sharaab,,,verë,vino,wino,вино (вино),,вино,,"S: víno
C: víno",,,vino / вино,şerab,S: Vin N: Vin D: Vin,,,viini,,Vino,şarap,Vino,bor,vinho,krasi,κρασί,vin,գինի,gini,Vynas,bino,,,
,NO_DRINK_ALCOHOL,Ich trinke keinen Alkohol,ما بأشرب الكحول,أنا لا أحتسي الكحول,,la ashrab alkohol,,I don't drink alcohol,Je ne bois pas d'alcool,Ne pijem alkohola,Ik drink geen alcohol,ኣልኮል ኣይሰትን እየ,Alcohol aystetin eye,,,,,میں شراب نہیں پیتا,Mein sharab nahin peeta ,আমি মদ/এলকোহল খাই না,ami mod/alcohol khaina,من الکل نمیخورم ,man alkol nemikhoram,من الکل نمیخورم ,Ma alkol namekhoram,,,Unë nuk pi alkol,Ne pijem alkohol.,Nie piję alkoholu.,Не пијам алкохол (Ne pijam alkohol),,я не пью алкоголь,,"S: Nepijem alkohol
C: Nepiju alkohol.",,,ne piya alkohol / не пия алкохол,Ez alkol venaxim,S: Jag dricker inte alkohol N: Jeg drikker ikke alkohol D: Jeg drikker ikke alkohol,,,En juo alkoholia.,,Non bevo/consumo alcoolici,Alkol içmem.,No bebo alcohol,Nem iszom alkoholt.,Eu não bebo álcool.,den pino alkòol,Δεν πίνω αλκοόλ,Nu beau alcool,,,Aš negeriu alkoholio,Hindi ako umiinom ng alak     /        Hindi ako umiinom,,,
G117,FRUITS,(das) Obst,الفاكهة,فاكهة,,Fakiha,,fruit,fruits,sadje,(het) fruit,ፍሩታ,ferut-ta,,,,,پھل,phal,ফল ,Pfol,میوه ,miveh,میوه ,mewa,,,frut,voće,owoce,Овошје (ovoshje),,овощи,,S: ovocie C: ovoce,,,plodowe / плодове,fêkî,S+N: Frukt D: Frugt,,,hedelmä,,frutta,meyve,Frutas,gyümölcs,fruta,frouta,φρούτα,fructe,մրգի,mrgi,Vaisiai [pl],prutas,,,
G118,APPLE,(der) Apfel,التفاح,تفاح,,Al tufah,,apple,pomme,jabolko,(de) appel,ቱፋሕ,Tufah,,,tufaax,,سیب,saib,আপেল,Apel, سیب,sib, سیب,sib,,,mollë,jabuka,jabłko,Јаболко (Jabolko),,яблоко,,"S, C: jablko",,,yabulka / ябълка,sêv,S: äpple N: Eple D: Æble,,,omena,,mela,elma,Manzana(s),alma,maçã(s),mìlo,μήλο,măr,խնձոր,khndzor,Obuolys,mansanas,,,
G119,PEAR,(die) Birne,اجاص/ كمثرى,اجاص/ كمثرى,,Alijas/ Kamthari,,pear,poire,hruška,(de) peer,ፐሮን,Peron,,,,,ناشپاتی,Naashpati,নাশপাতি,nashpati,گلابی ,golaabi,ناک,naak,,,dardhë,kruška,gruszka,Круша (Krusha),,груша,,S: hruška,,,krusha / круша,hirmî,S: Päron N: Pære D: Pære,,,päärynä,,pera,armut,Pera(s),körte,pêra(s),ahladi,αχλάδι,pară,տանձ,tandz,Kriaušė,peras,,,
,CHERRY,(die) Kirsche,الكرز,كرز,,Alkaraz,,cherry,cerise,češnja,(de) kers,ቸሪ,ceri,,,,,چیری/شاہ دانہ,Cherry / Shah-dana,চেরি,cherry, گیلاس,gilaas,لوبالو,alu baalu,,,qershi,trešnja,wiśnia,Цреши (Creshi),,черешня,,S: čerešne C: třešeň,,,cheresha / череша,qeresî/wişne,S: Körsbär N: Kirsebær D: Kirsebær,,,kirsikka,,ciliegia,kiraz / vişne,Cereza(s),cseresznye,cereja(s),kerasi(a),κεράσι(α),cireașă,բալ / կեռաս,bal / kerras,Vyšnia,,,,
,PLUM,(die) Pflaume,البرقوق / الخوخ,برقوق,,Alkhawkh/ Al barquq,,plum,prune,sliva,(de) pruim,ልሙጽ ፍረ,Lemus Fre,,,,,پرون / خشک آلو بخارہ,Prune / Khushk Aloo Bukhara,প্লাম ,plum, آلو,Aaloo, آلو,Aaloo,,,kumbull,šljiva,śliwka,Сливи (Slivi),,сливы,,S: slivky C: švestky,,,sliva / слива,alûce,S: Plommon N: Plommer D: Blommer,,,luumu,,Prugna,erik,Ciruela(s),szilva,ameixa(s),damaskino,δαμάσκηνο,prună,սալոր,salor,Slyva,,,,
,ORANGE_FRUIT,(die) Orange/Apfelsine,البرتقال,برتقال,,Al burtuqal,,orange,orange,pomaranča,(de) sinaasappel,ኣራንሺ,aranshi,,,,,سنترہ / مالٹا,Santara/Malta,কমলা,Komola,پرتغال  ,porteghaal,نارنج,naaranj,,,portokall,naranča ,pomarańcza,Портокал (Portokal),,апельсин,,"S: pomaranč
C: pomeranč",,,portokal / портокал,porteqal,S: Apelsin (apelsiner) N: Appelsin (appelsiner)  D: Appelsin,,,appelsiini,,arancia,portakal,Naranja(s),narancs,laranja(s),portokali,πορτοκάλι,portocală,նարինջ,narinj,Apelsinas,,,,
G120,GRAPEFRUIT,(die) Pampelmuse,الجريب فروت,جريبفروت,,AL grib fruut,,grapefruit,pamplemousse,grenivka,(de) grapefruit,ናርገ,Nar-ge,,,bambeelmo,,گریپ فروٹ / چکوترا,Grapefruit/Chakotra,বাতাবীলেবু / জাম্বুরা,Batabilebu,گریپ فروت ,grape froot,گریپ فروت ,grape froot,,,grejpfrut,grejpfrut,grejpfrut,Цитрон (Citron),,грейпфрут,,"S, C: grapefruit
",,,greypfrut / грейпфрут,zîbal,S: Grapefrukt (grapefrukter) N: Grapefrukt D: Grape,,,greippi,,pompelmo,greyfurt,Pomelo(s)/toronja(s),grapefruit,toranja(s),grapefruit,γκρέιπφρουτ,grapefruit,գրեյպֆրուտ,greypfrut,Greipfrutas,,,,
